# Frame  eRMDSD     RMSD
   6530 1.6882e+00 5.0280e-01 
   6531 1.6095e+00 5.3085e-01 
   6532 1.7562e+00 5.2413e-01 
   6533 1.5869e+00 4.9473e-01 
   6534 1.6243e+00 5.1821e-01 
   6535 3.4625e-01 1.6583e-01 
   6536 1.6342e+00 5.0506e-01 
   6537 5.7184e-01 2.3495e-01 
   6538 1.0226e+00 3.1153e-01 
   6539 8.9160e-01 2.9737e-01 
   6540 1.6066e+00 4.8305e-01 
   6541 1.5811e+00 5.0870e-01 
   6542 1.5419e+00 4.7323e-01 
   6543 1.6625e+00 5.1327e-01 
   6544 1.5852e+00 4.8655e-01 
   6545 1.6845e+00 5.2958e-01 
   6546 1.6073e+00 5.1046e-01 
   6547 1.5931e+00 5.1413e-01 
   6548 1.7485e+00 5.4385e-01 
   6549 9.3171e-01 2.2992e-01 
   6550 1.5802e+00 4.7714e-01 
   6551 8.4003e-01 1.7361e-01 
   6552 1.5746e+00 4.8419e-01 
   6553 1.6660e+00 5.0365e-01 
   6554 8.8179e-01 1.7708e-01 
   6555 1.6731e+00 5.3273e-01 
   6556 7.0158e-01 2.1318e-01 
   6557 6.8484e-01 1.8811e-01 
   6558 1.6302e+00 4.8461e-01 
   6559 1.6436e+00 5.1135e-01 
   6560 1.5832e+00 5.1762e-01 
   6561 1.3895e+00 4.6074e-01 
   6562 1.6398e+00 5.2365e-01 
   6563 1.6109e+00 5.3181e-01 
   6564 1.5203e+00 4.7143e-01 
   6565 4.6793e-01 1.0163e-01 
   6566 9.3784e-01 2.1096e-01 
   6567 1.5354e+00 5.1260e-01 
   6568 1.6268e+00 4.8111e-01 
   6569 1.3816e+00 5.1985e-01 
   6570 1.4847e+00 5.0575e-01 
   6571 1.6352e+00 5.3011e-01 
   6572 3.9441e-01 1.5206e-01 
   6573 1.3958e+00 4.5381e-01 
   6574 4.3694e-01 1.4782e-01 
   6575 1.6989e+00 5.2208e-01 
   6576 1.0504e+00 4.0098e-01 
   6577 1.4425e+00 4.7234e-01 
   6578 1.5564e+00 5.3213e-01 
   6579 1.0576e+00 3.5719e-01 
   6580 4.7688e-01 1.8302e-01 
   6581 3.9282e-01 1.2894e-01 
   6582 5.4879e-01 2.1027e-01 
   6583 4.7111e-01 2.0126e-01 
   6584 1.6235e+00 5.5570e-01 
   6585 7.9855e-01 2.8060e-01 
   6586 1.6630e+00 5.1307e-01 
   6587 1.6715e+00 5.2783e-01 
   6588 1.6631e+00 5.0820e-01 
   6589 1.6346e+00 4.8400e-01 
   6590 5.9953e-01 1.8020e-01 
   6591 5.9003e-01 2.2829e-01 
   6592 4.9467e-01 1.9237e-01 
   6593 1.6633e+00 4.6979e-01 
   6594 5.2119e-01 1.7182e-01 
   6595 1.6535e+00 4.6362e-01 
   6596 6.8123e-01 2.2315e-01 
   6597 1.5737e+00 4.7751e-01 
   6598 1.6770e+00 5.2387e-01 
   6599 5.2392e-01 2.0294e-01 
   6600 1.6850e+00 5.1803e-01 
   6601 6.6429e-01 2.5835e-01 
   6602 6.0218e-01 2.1249e-01 
   6603 6.9973e-01 2.3653e-01 
   6604 4.3845e-01 1.6027e-01 
   6605 8.3118e-01 2.5851e-01 
   6606 6.6625e-01 2.3983e-01 
   6607 5.8586e-01 1.9668e-01 
   6608 1.6621e+00 5.2574e-01 
   6609 1.6117e+00 5.2844e-01 
   6610 1.6458e+00 5.3518e-01 
   6611 1.6795e+00 5.3082e-01 
   6612 1.4636e+00 5.0186e-01 
   6613 6.7305e-01 2.3814e-01 
   6614 1.5350e+00 4.9250e-01 
   6615 1.4407e+00 4.8850e-01 
   6616 1.6525e+00 5.1710e-01 
   6617 1.6438e+00 5.2761e-01 
   6618 1.6158e+00 5.0069e-01 
   6619 5.6537e-01 2.3575e-01 
   6620 1.6672e+00 5.0090e-01 
   6621 1.5736e+00 5.3022e-01 
   6622 5.6942e-01 2.1295e-01 
   6623 8.5601e-01 2.8044e-01 
   6624 1.6685e+00 5.2271e-01 
   6625 1.6884e+00 5.3028e-01 
   6626 4.5585e-01 1.7905e-01 
   6627 5.6273e-01 2.1903e-01 
   6628 1.7042e+00 5.2919e-01 
   6629 1.6477e+00 5.0923e-01 
   6630 7.0457e-01 2.5954e-01 
   6631 1.5986e+00 5.3369e-01 
   6632 1.6017e+00 5.2297e-01 
   6633 1.6554e+00 5.1564e-01 
   6634 1.6995e+00 5.3026e-01 
   6635 5.1566e-01 2.1110e-01 
   6636 4.9480e-01 1.8565e-01 
   6637 1.5715e+00 5.0511e-01 
   6638 1.4484e+00 4.7104e-01 
   6639 8.9055e-01 2.8073e-01 
   6640 1.7154e+00 5.2659e-01 
   6641 1.6954e+00 5.2550e-01 
   6642 5.3626e-01 1.7258e-01 
   6643 4.1148e-01 1.8417e-01 
   6644 6.0655e-01 1.7731e-01 
   6645 8.8216e-01 2.6455e-01 
   6646 4.5776e-01 1.0644e-01 
   6647 5.9188e-01 1.5518e-01 
   6648 1.6339e+00 5.2241e-01 
   6649 1.6749e+00 5.2863e-01 
   6650 6.9851e-01 2.9276e-01 
   6651 8.8916e-01 2.3981e-01 
   6652 6.4850e-01 1.8667e-01 
   6653 1.4338e+00 4.8565e-01 
   6654 1.4449e+00 5.2451e-01 
   6655 1.4262e+00 4.5637e-01 
   6656 1.6380e+00 5.1253e-01 
   6657 1.3277e+00 5.4047e-01 
   6658 7.4293e-01 2.3090e-01 
   6659 8.9780e-01 1.7948e-01 
   6660 1.6640e+00 5.1600e-01 
   6661 1.4690e+00 4.8122e-01 
   6662 1.6546e+00 5.1816e-01 
   6663 6.1103e-01 2.1995e-01 
   6664 5.6153e-01 2.3373e-01 
   6665 1.4198e+00 5.5309e-01 
   6666 6.0023e-01 1.8844e-01 
   6667 1.6467e+00 5.1510e-01 
   6668 1.6943e+00 5.2857e-01 
   6669 1.6256e+00 4.8639e-01 
   6670 1.6047e+00 5.0440e-01 
   6671 5.6831e-01 2.4290e-01 
   6672 1.7020e+00 5.4578e-01 
   6673 4.9471e-01 2.1602e-01 
   6674 1.7063e+00 5.6860e-01 
   6675 3.2837e-01 1.2852e-01 
   6676 1.6417e+00 5.2123e-01 
   6677 5.4393e-01 2.1217e-01 
   6678 1.5549e+00 5.5934e-01 
   6679 1.5546e+00 5.5259e-01 
   6680 1.5826e+00 4.9048e-01 
   6681 8.3778e-01 2.9071e-01 
   6682 4.1374e-01 1.8263e-01 
   6683 1.7280e+00 5.3352e-01 
   6684 1.4694e+00 4.1005e-01 
   6685 1.6719e+00 5.2871e-01 
   6686 7.3335e-01 1.7615e-01 
   6687 6.9544e-01 2.7703e-01 
   6688 1.7454e+00 5.3718e-01 
   6689 5.4201e-01 1.9271e-01 
   6690 5.4663e-01 2.1543e-01 
   6691 1.6420e+00 5.2129e-01 
   6692 6.0429e-01 2.3724e-01 
   6693 1.6724e+00 5.1888e-01 
   6694 1.5186e+00 4.5120e-01 
   6695 1.5548e+00 4.6189e-01 
   6696 1.6346e+00 5.3241e-01 
   6697 1.7032e+00 5.2675e-01 
   6698 1.6747e+00 5.1458e-01 
   6699 1.6334e+00 5.1285e-01 
   6700 1.6865e+00 5.2641e-01 
   6701 8.6351e-01 3.2920e-01 
   6702 1.6519e+00 5.2729e-01 
   6703 9.3543e-01 2.7220e-01 
   6704 1.5372e+00 5.4889e-01 
   6705 1.5832e+00 4.8290e-01 
   6706 1.0018e+00 3.2880e-01 
   6707 5.3638e-01 1.8398e-01 
   6708 1.6385e+00 5.1743e-01 
   6709 1.6047e+00 4.8850e-01 
   6710 1.6361e+00 5.3047e-01 
   6711 1.6111e+00 5.4074e-01 
   6712 5.6499e-01 1.5911e-01 
   6713 1.5581e+00 5.1329e-01 
   6714 1.7441e+00 5.3109e-01 
   6715 4.3278e-01 1.3182e-01 
   6716 8.8513e-01 3.1085e-01 
   6717 1.5577e+00 4.8755e-01 
   6718 1.6315e+00 4.9592e-01 
   6719 1.5568e+00 4.7552e-01 
   6720 1.6538e+00 5.0013e-01 
   6721 9.2967e-01 1.9683e-01 
   6722 1.5490e+00 4.5443e-01 
   6723 5.1527e-01 1.3389e-01 
   6724 1.6124e+00 5.3960e-01 
   6725 1.6245e+00 5.2335e-01 
   6726 1.5770e+00 4.8040e-01 
   6727 1.4916e+00 4.8366e-01 
   6728 1.6492e+00 4.9960e-01 
   6729 5.3537e-01 1.4983e-01 
   6730 1.5257e+00 4.7290e-01 
   6731 1.6529e+00 5.1239e-01 
   6732 1.6604e+00 5.4153e-01 
   6733 4.7130e-01 2.2007e-01 
   6734 1.5453e+00 4.6422e-01 
   6735 1.5830e+00 4.7411e-01 
   6736 1.0715e+00 3.0766e-01 
   6737 1.0364e+00 2.9094e-01 
   6738 1.7345e+00 5.3143e-01 
   6739 1.5659e+00 4.5228e-01 
   6740 1.5238e+00 4.6386e-01 
   6741 1.5352e+00 4.5345e-01 
   6742 6.0827e-01 1.9162e-01 
   6743 5.1578e-01 2.1971e-01 
   6744 4.9280e-01 2.0410e-01 
   6745 4.9000e-01 1.7867e-01 
   6746 1.5970e+00 4.7403e-01 
   6747 4.6509e-01 1.8215e-01 
   6748 1.4257e+00 4.6350e-01 
   6749 1.5879e+00 4.7442e-01 
   6750 1.6215e+00 4.8975e-01 
   6751 7.4309e-01 2.5279e-01 
   6752 5.1364e-01 1.6163e-01 
   6753 1.5637e+00 4.6723e-01 
   6754 6.2378e-01 2.1901e-01 
   6755 4.9423e-01 1.4441e-01 
   6756 1.4585e+00 4.6812e-01 
   6757 1.5742e+00 4.8716e-01 
   6758 9.8504e-01 2.6389e-01 
   6759 4.1494e-01 1.9101e-01 
   6760 5.7527e-01 1.9741e-01 
   6761 1.5701e+00 4.5034e-01 
   6762 1.5370e+00 5.8730e-01 
   6763 9.2676e-01 1.6187e-01 
   6764 1.6587e+00 5.0817e-01 
   6765 5.9059e-01 2.2904e-01 
   6766 6.8886e-01 2.2752e-01 
   6767 5.1012e-01 1.6997e-01 
   6768 3.8709e-01 1.1419e-01 
   6769 8.6860e-01 1.9613e-01 
   6770 1.7101e+00 5.3061e-01 
   6771 1.5743e+00 4.6996e-01 
   6772 5.6316e-01 2.4268e-01 
   6773 1.5727e+00 4.4315e-01 
   6774 1.5327e+00 4.1899e-01 
   6775 1.5191e+00 4.0316e-01 
   6776 1.4513e+00 4.2572e-01 
   6777 1.5501e+00 4.6858e-01 
   6778 1.5667e+00 4.7106e-01 
   6779 1.5099e+00 4.8517e-01 
   6780 1.3975e+00 4.1390e-01 
   6781 1.5475e+00 4.6620e-01 
   6782 1.5819e+00 4.8020e-01 
   6783 1.2185e+00 3.7702e-01 
   6784 1.0714e+00 4.4140e-01 
   6785 1.5363e+00 4.5121e-01 
   6786 1.5725e+00 4.6588e-01 
   6787 1.1351e+00 4.9062e-01 
   6788 1.5181e+00 4.7936e-01 
   6789 1.5995e+00 5.0790e-01 
   6790 1.5469e+00 4.6387e-01 
   6791 9.4758e-01 2.8379e-01 
   6792 1.6903e+00 5.2837e-01 
   6793 9.1306e-01 1.7274e-01 
   6794 1.5440e+00 4.5311e-01 
   6795 1.5509e+00 4.6435e-01 
   6796 1.5014e+00 4.6494e-01 
   6797 1.5508e+00 4.9137e-01 
   6798 5.3602e-01 1.5147e-01 
   6799 1.6034e+00 5.3889e-01 
   6800 4.0175e-01 1.7379e-01 
   6801 1.3166e+00 3.8681e-01 
   6802 4.9041e-01 1.7581e-01 
   6803 1.6045e+00 4.6833e-01 
   6804 1.6081e+00 4.4418e-01 
   6805 1.6359e+00 4.9109e-01 
   6806 1.5025e+00 4.6821e-01 
   6807 1.4059e+00 5.5085e-01 
   6808 1.3807e+00 5.4627e-01 
   6809 1.0949e+00 4.3294e-01 
   6810 1.6046e+00 5.0629e-01 
   6811 5.0875e-01 2.1123e-01 
   6812 6.7967e-01 1.8598e-01 
   6813 5.1522e-01 1.8917e-01 
   6814 6.1186e-01 1.8889e-01 
   6815 1.5707e+00 4.9433e-01 
   6816 1.5761e+00 4.9432e-01 
   6817 1.6718e+00 4.5981e-01 
   6818 1.4379e+00 3.7415e-01 
   6819 1.6422e+00 4.8450e-01 
   6820 1.3856e+00 3.8750e-01 
   6821 1.5584e+00 4.6978e-01 
   6822 1.5986e+00 5.0637e-01 
   6823 1.5881e+00 4.8202e-01 
   6824 1.6053e+00 4.4456e-01 
   6825 4.5592e-01 1.3043e-01 
   6826 4.3345e-01 1.8141e-01 
   6827 4.4004e-01 1.0741e-01 
   6828 9.9463e-01 2.1521e-01 
   6829 5.4549e-01 2.2922e-01 
   6830 6.6858e-01 1.8114e-01 
   6831 4.7586e-01 1.6716e-01 
   6832 1.6558e+00 5.3706e-01 
   6833 1.6217e+00 4.3390e-01 
   6834 1.6423e+00 5.1383e-01 
   6835 1.6405e+00 5.1771e-01 
   6836 9.0397e-01 3.0705e-01 
   6837 1.7119e+00 5.2483e-01 
   6838 1.6287e+00 5.2327e-01 
   6839 1.6918e+00 5.1638e-01 
   6840 4.4536e-01 1.9419e-01 
   6841 1.5754e+00 4.7626e-01 
   6842 1.5781e+00 5.0325e-01 
   6843 1.5119e+00 4.5301e-01 
   6844 1.4053e+00 4.7794e-01 
   6845 1.5571e+00 4.2866e-01 
   6846 1.4620e+00 4.5276e-01 
   6847 1.6344e+00 5.1437e-01 
   6848 1.6556e+00 5.2847e-01 
   6849 5.5720e-01 1.3933e-01 
   6850 1.6382e+00 5.0635e-01 
   6851 5.6232e-01 2.0791e-01 
   6852 4.1772e-01 1.3386e-01 
   6853 1.5622e+00 4.8584e-01 
   6854 1.6593e+00 5.1363e-01 
   6855 1.6396e+00 5.4143e-01 
   6856 1.4447e+00 4.8673e-01 
   6857 1.6741e+00 5.2703e-01 
   6858 1.5451e+00 5.1137e-01 
   6859 1.5310e+00 5.2409e-01 
   6860 5.5880e-01 2.0562e-01 
   6861 1.6098e+00 5.0522e-01 
   6862 1.5900e+00 5.1770e-01 
   6863 1.6038e+00 5.1083e-01 
   6864 1.6717e+00 5.3007e-01 
   6865 1.6371e+00 4.8213e-01 
   6866 1.6241e+00 5.1703e-01 
   6867 1.5813e+00 4.8745e-01 
   6868 1.6743e+00 5.2458e-01 
   6869 1.6418e+00 5.1226e-01 
   6870 1.6611e+00 5.2357e-01 
   6871 1.6709e+00 5.3923e-01 
   6872 1.6210e+00 5.1178e-01 
   6873 1.6982e+00 5.2541e-01 
   6874 7.1270e-01 2.0661e-01 
   6875 4.4822e-01 1.6078e-01 
   6876 1.6775e+00 5.1589e-01 
   6877 1.6865e+00 5.2635e-01 
   6878 1.5377e+00 5.1653e-01 
   6879 1.6274e+00 5.2373e-01 
   6880 1.3973e+00 4.8600e-01 
   6881 1.6320e+00 5.2595e-01 
   6882 1.6738e+00 4.4076e-01 
   6883 5.8943e-01 1.9061e-01 
   6884 1.5613e+00 4.9023e-01 
   6885 1.6707e+00 5.0227e-01 
   6886 1.6310e+00 5.1614e-01 
   6887 1.6646e+00 5.1337e-01 
   6888 1.6083e+00 5.2015e-01 
   6889 1.5882e+00 5.3049e-01 
   6890 1.5352e+00 4.7203e-01 
   6891 1.6052e+00 4.6304e-01 
   6892 1.5412e+00 4.8016e-01 
   6893 1.6737e+00 5.1205e-01 
   6894 1.5711e+00 4.7510e-01 
   6895 1.6283e+00 5.2104e-01 
   6896 1.6485e+00 5.0833e-01 
   6897 1.6157e+00 5.1638e-01 
   6898 6.3568e-01 2.1666e-01 
   6899 1.6669e+00 5.2524e-01 
   6900 1.5304e+00 5.2559e-01 
   6901 1.6264e+00 5.2290e-01 
   6902 5.8265e-01 2.2615e-01 
   6903 6.0311e-01 2.2512e-01 
   6904 1.6354e+00 5.1842e-01 
   6905 1.6257e+00 4.9234e-01 
   6906 5.9841e-01 1.9992e-01 
   6907 8.6589e-01 2.6304e-01 
   6908 5.3782e-01 2.2069e-01 
   6909 1.5794e+00 4.8964e-01 
   6910 1.6323e+00 5.2558e-01 
   6911 1.5516e+00 4.9563e-01 
   6912 1.5398e+00 4.8058e-01 
   6913 1.5631e+00 4.6571e-01 
   6914 3.5961e-01 1.7833e-01 
   6915 9.4032e-01 3.0734e-01 
   6916 7.4241e-01 2.0147e-01 
   6917 9.4502e-01 3.0386e-01 
   6918 1.6359e+00 4.8772e-01 
   6919 8.7340e-01 2.8175e-01 
   6920 1.5025e+00 5.3563e-01 
   6921 1.4308e+00 5.4798e-01 
   6922 1.6511e+00 5.3055e-01 
   6923 1.6254e+00 5.2336e-01 
   6924 1.6532e+00 5.2460e-01 
   6925 1.7149e+00 5.3221e-01 
   6926 3.9642e-01 1.2231e-01 
   6927 1.6158e+00 5.2715e-01 
   6928 1.5819e+00 4.7678e-01 
   6929 1.6172e+00 5.2034e-01 
   6930 1.5853e+00 4.4105e-01 
   6931 1.5976e+00 5.0252e-01 
   6932 1.6257e+00 5.0592e-01 
   6933 4.4384e-01 1.9608e-01 
   6934 9.9505e-01 3.0259e-01 
   6935 9.2218e-01 4.5657e-01 
   6936 9.2725e-01 3.1031e-01 
   6937 8.8908e-01 3.2443e-01 
   6938 9.0627e-01 3.0244e-01 
   6939 1.6691e+00 5.2539e-01 
   6940 1.4532e+00 5.0403e-01 
   6941 5.2416e-01 1.8901e-01 
   6942 4.4331e-01 1.9580e-01 
   6943 1.5947e+00 5.1776e-01 
   6944 5.1775e-01 1.2812e-01 
   6945 1.5807e+00 5.2761e-01 
   6946 1.6394e+00 5.0769e-01 
   6947 9.1679e-01 3.2634e-01 
   6948 1.0321e+00 3.7022e-01 
   6949 8.6212e-01 3.1914e-01 
   6950 1.4312e+00 4.4275e-01 
   6951 1.3470e+00 4.1156e-01 
   6952 1.3159e+00 4.4227e-01 
   6953 1.6598e+00 5.0909e-01 
   6954 1.6283e+00 5.1633e-01 
   6955 1.6965e+00 5.3953e-01 
   6956 1.6418e+00 5.1842e-01 
   6957 1.5520e+00 4.9390e-01 
   6958 1.6607e+00 5.2511e-01 
   6959 1.5255e+00 4.8167e-01 
   6960 8.9568e-01 2.7731e-01 
   6961 9.2871e-01 3.0081e-01 
   6962 1.6126e+00 4.9380e-01 
   6963 1.5762e+00 5.3628e-01 
   6964 1.5621e+00 5.2603e-01 
   6965 5.1940e-01 2.2338e-01 
   6966 5.6682e-01 2.3399e-01 
   6967 1.6671e+00 5.2514e-01 
   6968 1.4287e+00 5.2539e-01 
   6969 7.9175e-01 2.5945e-01 
   6970 1.4639e+00 5.0141e-01 
   6971 1.4447e+00 5.2861e-01 
   6972 1.4586e+00 4.9917e-01 
   6973 1.4152e+00 4.5017e-01 
   6974 7.2450e-01 1.9586e-01 
   6975 1.6309e+00 5.3500e-01 
   6976 1.6422e+00 5.3340e-01 
   6977 1.5538e+00 5.2551e-01 
   6978 1.6070e+00 4.8080e-01 
   6979 1.6869e+00 5.2293e-01 
   6980 5.7300e-01 2.0662e-01 
   6981 1.6535e+00 5.2921e-01 
   6982 7.7207e-01 2.5351e-01 
   6983 8.5174e-01 2.9823e-01 
   6984 1.6465e+00 5.1502e-01 
   6985 4.0578e-01 1.7157e-01 
   6986 1.4632e+00 4.8025e-01 
   6987 1.7119e+00 5.2412e-01 
   6988 1.4510e+00 3.9692e-01 
   6989 1.5495e+00 4.6639e-01 
   6990 1.5074e+00 4.6775e-01 
   6991 8.5070e-01 3.1962e-01 
   6992 8.2160e-01 3.1538e-01 
   6993 1.5558e+00 4.6759e-01 
   6994 1.5782e+00 4.7341e-01 
   6995 1.5336e+00 4.5702e-01 
   6996 1.5505e+00 4.7395e-01 
   6997 1.6580e+00 5.2742e-01 
   6998 1.5523e+00 4.7311e-01 
   6999 1.6409e+00 5.2096e-01 
   7000 1.5271e+00 4.8613e-01 
   7001 1.5859e+00 4.7174e-01 
   7002 1.5328e+00 4.8605e-01 
   7003 1.5303e+00 4.8325e-01 
   7004 1.7089e+00 5.6122e-01 
   7005 1.7182e+00 5.7495e-01 
   7006 1.1549e+00 3.2184e-01 
   7007 1.5729e+00 4.7562e-01 
   7008 1.1463e+00 3.2955e-01 
   7009 1.6103e+00 5.1173e-01 
   7010 1.6316e+00 5.0652e-01 
   7011 4.2559e-01 1.0863e-01 
   7012 1.6625e+00 5.2576e-01 
   7013 1.6204e+00 5.3446e-01 
   7014 1.6225e+00 5.1896e-01 
   7015 1.5606e+00 4.9450e-01 
   7016 8.7138e-01 2.5555e-01 
   7017 1.6318e+00 5.2864e-01 
   7018 6.4431e-01 1.6243e-01 
   7019 4.5017e-01 1.8384e-01 
   7020 8.4648e-01 2.4007e-01 
   7021 7.7982e-01 2.5776e-01 
   7022 7.0581e-01 2.6349e-01 
   7023 1.6781e+00 5.1383e-01 
   7024 1.5811e+00 5.1417e-01 
   7025 1.5849e+00 4.6277e-01 
   7026 1.7087e+00 5.3507e-01 
   7027 7.4996e-01 2.0052e-01 
   7028 6.0283e-01 2.2026e-01 
   7029 5.6159e-01 2.0367e-01 
   7030 1.6012e+00 5.2039e-01 
   7031 8.4678e-01 2.5287e-01 
   7032 1.6268e+00 5.1093e-01 
   7033 1.6515e+00 5.2629e-01 
   7034 6.3389e-01 2.5938e-01 
   7035 4.7380e-01 1.9230e-01 
   7036 1.4765e+00 4.2382e-01 
   7037 1.5189e+00 4.4549e-01 
   7038 6.7248e-01 2.4753e-01 
   7039 1.5108e+00 5.2648e-01 
   7040 1.6600e+00 5.2184e-01 
   7041 1.6337e+00 5.1812e-01 
   7042 1.4703e+00 4.8081e-01 
   7043 1.4523e+00 4.6638e-01 
   7044 1.4815e+00 4.8101e-01 
   7045 6.3714e-01 2.4140e-01 
   7046 1.0219e+00 2.4095e-01 
   7047 4.0459e-01 1.5822e-01 
   7048 1.3829e+00 5.0762e-01 
   7049 1.6148e+00 5.0245e-01 
   7050 5.6847e-01 1.7890e-01 
   7051 1.6473e+00 5.0675e-01 
   7052 1.6719e+00 5.7381e-01 
   7053 6.4112e-01 2.2207e-01 
   7054 1.4387e+00 4.8149e-01 
   7055 1.4423e+00 4.7559e-01 
   7056 1.5878e+00 4.9873e-01 
   7057 1.6589e+00 5.2963e-01 
   7058 1.6819e+00 5.0985e-01 
   7059 1.6084e+00 5.1249e-01 
   7060 1.5559e+00 5.0776e-01 
   7061 1.7050e+00 5.3081e-01 
   7062 9.2550e-01 2.8670e-01 
   7063 1.6397e+00 5.2792e-01 
   7064 1.5615e+00 5.3352e-01 
   7065 7.2207e-01 2.9230e-01 
   7066 7.0988e-01 2.7463e-01 
   7067 1.6211e+00 4.4155e-01 
   7068 1.6500e+00 5.3433e-01 
   7069 5.2032e-01 1.5842e-01 
   7070 8.5112e-01 2.7224e-01 
   7071 6.8628e-01 2.4911e-01 
   7072 1.6796e+00 5.4563e-01 
   7073 9.0896e-01 3.4260e-01 
   7074 1.5309e+00 4.1651e-01 
   7075 4.0239e-01 1.3984e-01 
   7076 1.6445e+00 5.1007e-01 
   7077 1.6529e+00 5.2081e-01 
   7078 1.6338e+00 5.1637e-01 
   7079 1.6834e+00 5.1948e-01 
   7080 1.6800e+00 5.1220e-01 
   7081 1.6847e+00 5.2559e-01 
   7082 1.4741e+00 4.3823e-01 
   7083 8.4409e-01 3.0735e-01 
   7084 9.1360e-01 3.3451e-01 
   7085 1.6245e+00 4.6354e-01 
   7086 1.6413e+00 4.5560e-01 
   7087 1.6217e+00 4.6105e-01 
   7088 4.7549e-01 1.7293e-01 
   7089 1.6554e+00 5.2006e-01 
   7090 1.6401e+00 5.2266e-01 
   7091 1.6214e+00 5.2042e-01 
   7092 1.6078e+00 4.5672e-01 
   7093 1.5768e+00 4.6029e-01 
   7094 1.5830e+00 4.7095e-01 
   7095 1.6346e+00 4.7557e-01 
   7096 4.1928e-01 1.1336e-01 
   7097 1.5481e+00 4.7068e-01 
   7098 4.7753e-01 1.2863e-01 
   7099 1.6192e+00 5.1943e-01 
   7100 1.5985e+00 4.5204e-01 
   7101 1.5864e+00 4.5715e-01 
   7102 1.6081e+00 4.4136e-01 
   7103 9.1822e-01 3.1340e-01 
   7104 1.0221e+00 3.1582e-01 
   7105 1.6653e+00 5.0747e-01 
   7106 5.0181e-01 1.9845e-01 
   7107 1.6991e+00 5.5936e-01 
   7108 1.6512e+00 5.1784e-01 
   7109 1.5081e+00 3.9688e-01 
   7110 1.4697e+00 4.2154e-01 
   7111 1.6455e+00 5.1166e-01 
   7112 5.3236e-01 1.7534e-01 
   7113 5.1312e-01 2.0688e-01 
   7114 4.2175e-01 1.8741e-01 
   7115 1.6465e+00 5.2788e-01 
   7116 5.6478e-01 1.7176e-01 
   7117 1.6635e+00 5.3381e-01 
   7118 1.7068e+00 5.2245e-01 
   7119 1.6473e+00 5.1275e-01 
   7120 1.6338e+00 5.1532e-01 
   7121 1.6564e+00 5.3347e-01 
   7122 1.6960e+00 5.2148e-01 
   7123 5.8376e-01 2.3395e-01 
   7124 1.6722e+00 5.2052e-01 
   7125 1.6908e+00 5.2361e-01 
   7126 1.6302e+00 5.1465e-01 
   7127 1.6452e+00 5.3323e-01 
   7128 5.3067e-01 1.8302e-01 
   7129 9.0534e-01 2.8376e-01 
   7130 1.4467e+00 4.5080e-01 
   7131 5.3294e-01 1.2499e-01 
   7132 1.5699e+00 5.2939e-01 
   7133 4.8996e-01 1.3868e-01 
   7134 5.9197e-01 2.2734e-01 
   7135 4.5323e-01 1.5065e-01 
   7136 1.5918e+00 4.8208e-01 
   7137 1.6120e+00 4.8751e-01 
   7138 4.5702e-01 2.0009e-01 
   7139 1.3842e+00 3.6484e-01 
   7140 1.6509e+00 5.2940e-01 
   7141 1.7109e+00 5.3011e-01 
   7142 1.5886e+00 5.2656e-01 
   7143 1.6473e+00 5.3497e-01 
   7144 1.5017e+00 4.9949e-01 
   7145 1.7050e+00 5.4092e-01 
   7146 5.4831e-01 2.1159e-01 
   7147 1.6400e+00 5.0085e-01 
   7148 1.6939e+00 5.1916e-01 
   7149 1.6943e+00 5.2774e-01 
   7150 1.5967e+00 5.0745e-01 
   7151 7.7871e-01 2.2863e-01 
   7152 1.4302e+00 4.6846e-01 
   7153 1.4004e+00 4.8552e-01 
   7154 8.0151e-01 3.2820e-01 
   7155 1.7531e+00 5.8361e-01 
   7156 1.5965e+00 4.8904e-01 
   7157 1.6321e+00 5.2620e-01 
   7158 1.4565e+00 4.4082e-01 
   7159 7.1009e-01 2.9745e-01 
   7160 1.6600e+00 5.1103e-01 
   7161 7.2089e-01 2.7134e-01 
   7162 9.5907e-01 4.1069e-01 
   7163 1.0217e+00 4.2244e-01 
   7164 1.7303e+00 5.2127e-01 
   7165 8.9580e-01 2.8295e-01 
   7166 8.5446e-01 2.6980e-01 
   7167 1.6520e+00 5.2403e-01 
   7168 1.5048e+00 4.6471e-01 
   7169 7.8917e-01 2.3803e-01 
   7170 5.1481e-01 1.9931e-01 
   7171 1.3784e+00 5.0635e-01 
   7172 7.7391e-01 2.9119e-01 
   7173 1.6487e+00 5.2541e-01 
   7174 1.6661e+00 5.1499e-01 
   7175 1.6610e+00 5.0697e-01 
   7176 1.6228e+00 5.2107e-01 
   7177 8.8489e-01 2.6259e-01 
   7178 1.5918e+00 5.0895e-01 
   7179 4.0249e-01 1.7431e-01 
   7180 9.6507e-01 3.2299e-01 
   7181 9.8429e-01 3.2210e-01 
   7182 8.0155e-01 2.5684e-01 
   7183 8.5436e-01 3.3361e-01 
   7184 8.4480e-01 3.3767e-01 
   7185 1.6060e+00 5.1502e-01 
   7186 9.0579e-01 3.6497e-01 
   7187 1.6625e+00 5.3439e-01 
   7188 1.7044e+00 5.7425e-01 
   7189 1.6597e+00 5.3162e-01 
   7190 8.4482e-01 2.7798e-01 
   7191 6.0380e-01 1.9000e-01 
   7192 1.7035e+00 5.6566e-01 
   7193 8.1578e-01 1.9037e-01 
   7194 7.3377e-01 2.9274e-01 
